GO	kazan5500_2015_05_26_1_L01_1HP	kazan5500_2015_05_26_1_L01_2HP	kazan5500_2015_05_26_1_L01_3HP	kazan5500_2015_05_26_1_L01_4HP	kazan5500_2015_05_26_1_L01_5HP	kazan5500_2015_05_26_1_L01_6HP	kazan5500_2015_05_26_1_L01_8HP	kazan5500_2015_05_26_1_L02_10HP	kazan5500_2015_05_26_1_L02_11HP	kazan5500_2015_05_26_1_L02_12HP	kazan5500_2015_05_26_1_L02_14HP	kazan5500_2015_05_26_1_L02_15HP	kazan5500_2015_05_26_1_L02_16HP	kazan5500_2015_05_26_1_L02_9HP	kazan5500_2015_05_26_1_L03_17HP	kazan5500_2015_05_26_1_L03_19HP	kazan5500_2015_05_26_1_L03_20HP	kazan5500_2015_05_26_1_L03_21HP	kazan5500_2015_05_26_1_L03_22HP	kazan5500_2015_05_26_1_L03_23HP	kazan5500_2015_05_26_1_L03_24HP	kazan5500_2015_05_26_1_L04_25HP	kazan5500_2015_05_26_1_L04_26HP	kazan5500_2015_05_26_1_L04_27HP	kazan5500_2015_05_26_1_L04_28HP	kazan5500_2015_05_26_1_L04_29HP	kazan5500_2015_05_26_1_L04_30HP	kazan5500_2015_05_26_1_L04_31HP	kazan5500_2015_05_26_1_L05_32HP	kazan5500_2015_05_26_1_L05_33HP	kazan5500_2015_05_26_1_L05_34HP	kazan5500_2015_05_26_1_L05_36HP	kazan5500_2015_05_26_1_L05_37HP	kazan5500_2015_05_26_1_L05_38HP	kazan5500_2015_05_26_1_L05_39HP	kazan5500_2015_05_26_1_L06_40HP	kazan5500_2015_05_26_1_L06_41HP	kazan5500_2015_05_26_1_L06_42HP	kazan5500_2015_05_26_1_L06_43HP	kazan5500_2015_05_26_1_L06_44HP	kazan5500_2015_05_26_1_L06_45HP	kazan5500_2015_05_26_1_L06_46HP	kazan5500_2015_06_20_1_L01_50HP	kazan5500_2015_06_20_1_L01_52HP	kazan5500_2015_06_20_1_L01_53HP	kazan5500_2015_06_20_1_L01_54HP	kazan5500_2015_06_20_1_L01_55HP	kazan5500_2015_06_20_1_L01_56HP	kazan5500_2015_06_20_1_L01_57HP	kazan5500_2015_06_20_1_L01_59HP	kazan5500_2015_06_20_1_L02_35HP	kazan5500_2015_06_20_1_L02_48HP	kazan5500_2015_06_20_1_L02_49HP	kazan5500_2015_06_20_1_L02_60HP	kazan5500_2015_06_20_1_L02_61HP	kazan5500_2015_06_20_1_L02_62HP	kazan5500_2015_06_20_1_L02_64HP	kazan5500_2015_06_20_1_L02_65HP	kazan5500_2015_09_22_1_L06_55HP	kazan5500_2015_11_27_1_L02_51HP	kazan5500_2015_11_27_1_L02_58HP	kazan5500_2015_11_27_1_L02_63HP	kazan5500_2015_11_27_1_L02_84HP	kazan5500_2015_11_27_1_L02_97HP	kazan5500_2015_11_27_1_L03_100HP	kazan5500_2015_11_27_1_L03_101HP	kazan5500_2015_11_27_1_L03_102HP	kazan5500_2015_11_27_1_L03_105HP	kazan5500_2015_11_27_1_L03_73HP	kazan5500_2015_11_27_1_L03_74HP	kazan5500_2015_11_27_1_L04_76HP	kazan5500_2015_11_27_1_L04_77HP	kazan5500_2015_11_27_1_L04_78HP	kazan5500_2015_11_27_1_L04_79HP	kazan5500_2015_11_27_1_L04_80HP	kazan5500_2015_11_27_1_L05_81HP	kazan5500_2015_11_27_1_L05_83HP	kazan5500_2015_11_27_1_L05_85HP	kazan5500_2015_11_27_1_L05_86HP	kazan5500_2015_11_27_1_L05_88HP	kazan5500_2015_11_27_1_L05_89HP	kazan5500_2015_11_27_1_L05_90HP	kazan5500_2015_11_27_1_L06_92HP	kazan5500_2015_11_27_1_L06_93HP	kazan5500_2015_11_27_1_L06_95HP	kazan5500_2015_11_27_1_L06_96HP	kazan5500_2015_11_27_1_L06_98HP	kazan5500_2015_12_11_L01_66HP	kazan5500_2015_12_11_L01_67HP	kazan5500_2015_12_11_L01_68HP	kazan5500_2015_12_11_L01_69HP	kazan5500_2015_12_11_L01_70HP	kazan5500_2015_12_11_L01_71HP	kazan5500_2015_12_11_L02_106HP	kazan5500_2015_12_11_L02_107HP	kazan5500_2015_12_11_L02_108HP	kazan5500_2015_12_11_L02_72HP	kazan5500_2015_12_11_L05_7HP	kazan5500_2016_01_26_1_L04_109HP	kazan5500_2016_04_22_1_L01_115HP	kazan5500_2016_04_22_1_L01_119HP	kazan5500_2016_04_22_1_L02_137HP	kazan5500_2016_04_22_1_L02_138HP	kazan5500_2016_04_22_1_L02_140HP	kazan5500_2016_04_22_1_L02_141HP	kazan5500_2016_04_22_1_L02_144HP	kazan5500_2016_04_22_1_L02_145HP	kazan5500_2016_04_22_1_L02_147HP	kazan5500_2016_04_22_1_L03_134HP	kazan5500_2016_04_22_1_L03_135HP	kazan5500_2016_04_22_1_L03_136HP	kazan5500_2016_04_22_1_L03_146HP	kazan5500_2016_04_22_1_L03_149HP	kazan5500_2016_04_22_1_L03_150HP	kazan5500_2016_04_22_1_L05_148HP	kazan5500_2016_05_31_HP_A_L01_130HP	kazan5500_2016_05_31_HP_A_L01_133HP	kazan5500_2016_05_31_HP_A_L01_142HP	kazan5500_2016_05_31_HP_A_L01_143HP	kazan5500_2016_05_31_HP_A_L01_152HP	kazan5500_2016_05_31_HP_A_L01_154HP	kazan5500_2016_05_31_HP_A_L01_165HP	kazan5500_2016_05_31_HP_A_L02_131HP	kazan5500_2016_05_31_HP_A_L02_151HP	kazan5500_2016_05_31_HP_A_L02_155HP	kazan5500_2016_05_31_HP_A_L02_157HP	kazan5500_2016_05_31_HP_A_L02_158HP	kazan5500_2016_05_31_HP_A_L02_159HP	kazan5500_2016_05_31_HP_A_L02_163HP	kazan5500_2016_05_31_HP_A_L03_160HP	kazan5500_2016_05_31_HP_A_L03_162HP	kazan5500_2016_05_31_HP_A_L03_164HP	kazan5500_2016_05_31_HP_A_L03_167HP	kazan5500_2016_05_31_HP_A_L03_168HP	kazan5500_2016_05_31_HP_A_L04_166HP	kazan5500_2016_12_14_1_L01_203HP	kazan5500_2016_12_14_1_L01_204HP	kazan5500_2016_12_14_1_L01_205HP	kazan5500_2016_12_14_1_L01_206HP	kazan5500_2016_12_14_1_L01_207HP	kazan5500_2016_12_14_1_L01_208HP	kazan5500_2016_12_14_1_L02_209HP	kazan5500_2016_12_14_1_L02_210HP	kazan5500_2016_12_14_1_L02_211HP	kazan5500_2016_12_14_1_L02_212HP	kazan5500_2016_12_14_1_L02_213HP	kazan5500_2016_12_14_1_L02_214HP	kazan5500_2016_12_14_1_L03_174HP	kazan5500_2016_12_14_1_L03_175HP	kazan5500_2016_12_14_1_L03_176HP	kazan5500_2016_12_14_1_L03_177HP	kazan5500_2016_12_14_1_L03_215HP	kazan5500_2016_12_14_1_L03_216HP	kazan5500_2016_12_14_1_L04_178HP	kazan5500_2016_12_14_1_L04_179HP	kazan5500_2016_12_14_1_L04_180HP	kazan5500_2016_12_14_1_L04_181HP	kazan5500_2016_12_14_1_L04_182HP	kazan5500_2016_12_14_1_L04_183HP	kazan5500_2016_12_14_1_L05_184HP	kazan5500_2016_12_14_1_L05_185HP	kazan5500_2016_12_14_1_L05_186HP	kazan5500_2016_12_14_1_L05_187HP	kazan5500_2016_12_14_1_L05_188HP	kazan5500_2016_12_14_1_L05_189HP	kazan5500_2016_12_14_1_L06_190HP	kazan5500_2016_12_14_1_L06_191HP
GO:0015159	2092.269	5828.933	548.578	9649.429	1086.193	3078.916	2482.93	691.936	557.03	567.334	832.613	1085.54	8214.863	1001.313	617.567	1936.385	1120.301	4019.32	7050.339	6172.043	1285.747	7245.309	2792.864	2836.013	1328.708	7839.831	4666.721	2699.298	2271.482	4546.566	3751.114	5368.282	546.237	291.308	1450.34	1303.518	834.46	1819.132	2513.219	1271.867	1160.327	426.137	3408.672	1658.29	680.573	669.254	1615.477	2464.519	455.584	302.974	983.441	400.027	545.246	337.981	265.907	309.933	860.406	138.036	833.873	541.365	786.045	965.917	1117.111	743.082	351.906	1402.158	1621.097	1515.177	2918.677	4192.604	287.677	1850.671	1235.424	4967.521	5025.358	2624.949	2753.772	3335.868	1873.801	625.118	310.772	1583.973	2344.559	2237.435	2632.793	2489.144	556.565	135.947	4810.514	488.18	4661.223	1863.051	701.301	1270.474	565.29	1322.24	327.657	1321.458	157.729	135.381	1429.911	1753.341	4726.052	364.061	2597.854	903.237	100.356	636.493	2011.458	63.53	92.192	14.335	1500.882	84.439	2495.837	286.698	137.316	2092.269	5828.933	548.578	9649.429	1086.193	3078.916	2482.93	691.936	557.03	567.334	832.613	1085.54	8214.863	1001.313	617.567	1936.385	1120.301	4019.32	7050.339	6172.043	1285.747	7245.309	2792.864	2836.013	1328.708	7839.831	4666.721	2699.298	2271.482	4546.566	3751.114	5368.282	546.237	291.308	1450.34	1303.518	834.46	1819.132	2513.219	1271.867	1160.327	426.137	3408.672	1658.29	680.573	669.254	1615.477	2464.519	455.584	302.974
GO:0015166	1061.171	1989.927	359.522	3225.644	316.491	4109.745	1345.464	438.728	470.933	314.9	622.646	242.695	3319.209	203.176	189.73	1066.328	1043.463	1872.075	2678.861	2689.794	595.079	3552.713	1185.595	2320.407	406.815	3683.537	5227.297	4111.069	885.192	2591.733	1373.006	2805.668	340.251	198.945	1930.202	1733.66	2324.022	954.891	1773.489	1383.878	2757.592	106.672	1468.195	940.717	316.42	410.629	1578.07	1286.358	882.628	127.553	316.971	97.243	306.705	145.735	345.529	394.449	423.824	1722.131	592.123	365.13	440.649	461.588	375.325	933.13	425.288	873.506	1402.867	693.737	1369.43	1290.736	168.17	620.233	459.314	2075.209	2404.271	2889.265	975.623	1027.242	1129.085	857.112	482.176	1497.445	2683.463	206.134	283.327	325.622	205.809	187.063	1154.679	500.425	1383.496	1549.617	513.294	2844.066	270.142	430.024	457.287	501.9	178.116	102.491	435.377	959.28	1889.424	233.43	1145.663	314.211	100.21	310.809	491.479	220.465	155.99	331.676	611.551	59.215	1719.384	151.283	99.263	1061.171	1989.927	359.522	3225.644	316.491	4109.745	1345.464	438.728	470.933	314.9	622.646	242.695	3319.209	203.176	189.73	1066.328	1043.463	1872.075	2678.861	2689.794	595.079	3552.713	1185.595	2320.407	406.815	3683.537	5227.297	4111.069	885.192	2591.733	1373.006	2805.668	340.251	198.945	1930.202	1733.66	2324.022	954.891	1773.489	1383.878	2757.592	106.672	1468.195	940.717	316.42	410.629	1578.07	1286.358	882.628	127.553
GO:0015179	425.6	125.248	641.242	1225.515	909.439	265.573	733.461	1129.729	415.608	1386.859	135.745	197.884	457.959	592.115	222.026	269.592	1687.348	745.496	1109.785	2802.054	866.746	496.59	2591.973	4013.436	958.98	252.25	807.768	355.084	1215.927	530.203	537.408	723.393	967.312	940.418	8107.461	2216.491	2116.052	2354.501	1060.609	1324.133	7593.975	206.742	148.92	220.821	582.657	226.551	291.269	5177.147	619.031	422.89	621.023	104.85	373.985	252.216	106.752	186.461	726.275	2549.698	434.367	616.516	377.717	231.568	269.089	149.283	296.823	353.697	1007.74	169.113	221.688	665.069	975.812	111.781	538.126	417.915	2005.34	550.585	172.466	151.561	734.306	3439.874	1808.147	292.604	1426.47	1280.562	2647.127	366.907	741.367	116.972	687.168	380.539	2553.735	4068.289	1605.991	1998.268	268.644	508.34	2054.276	1402.097	1179.935	389.41	5237.208	2983.054	638.213	1560.029	2215.555	77.302	296.676	962.281	89.672	381.942	246.221	1650.277	754.791	1606.658	5693.34	125.268	245.84	425.6	125.248	641.242	1225.515	909.439	265.573	733.461	1129.729	415.608	1386.859	135.745	197.884	457.959	592.115	222.026	269.592	1687.348	745.496	1109.785	2802.054	866.746	496.59	2591.973	4013.436	958.98	252.25	807.768	355.084	1215.927	530.203	537.408	723.393	967.312	940.418	8107.461	2216.491	2116.052	2354.501	1060.609	1324.133	7593.975	206.742	148.92	220.821	582.657	226.551	291.269	5177.147	619.031	422.89
GO:0015197	216.11	1561.706	182.805	1326.804	343.559	286.564	1720.848	225.782	113.965	891.653	556.723	653.17	2139.144	116.355	220.449	269.272	761.939	1649.862	1990.569	3111.886	866.354	1175.722	811.042	2520.645	384.332	4121.748	273.299	139.69	1739.97	2017.239	1340.813	3156.68	476.26	452.766	6662.689	940.742	1170.51	960.769	2104.663	435.343	4657.299	224.793	650.057	527.117	283.025	321.138	42.887	3994.023	1738.521	100.599	324.583	79.479	339.25	419.293	35.907	9.384	393.926	142.099	310.575	207.999	153.399	354.401	231.246	106.085	647.026	223.133	1748.398	656.698	312.305	1263.695	455.75	474.583	286.126	1820.781	657.589	544.609	1013.346	1295.44	661.971	1861.45	1184.683	194.414	1162.567	103.543	70.855	160.42	474.789	48.667	811.543	100.36	3569.71	429.189	538.752	2477.159	306.31	236.207	1166.301	605.312	353.387	159.842	505.21	2285.148	1855.656	344.822	1673.788	56.817	99.318	517.123	347.693	22.93	46.38	408.3	669.731	45.409	2486.244	30.486	85.913	216.11	1561.706	182.805	1326.804	343.559	286.564	1720.848	225.782	113.965	891.653	556.723	653.17	2139.144	116.355	220.449	269.272	761.939	1649.862	1990.569	3111.886	866.354	1175.722	811.042	2520.645	384.332	4121.748	273.299	139.69	1739.97	2017.239	1340.813	3156.68	476.26	452.766	6662.689	940.742	1170.51	960.769	2104.663	435.343	4657.299	224.793	650.057	527.117	283.025	321.138	42.887	3994.023	1738.521	100.599
GO:0015221	872.432	1025.531	138.935	1418.377	413.062	2648.205	594.114	198.132	328.75	223.31	186.988	450.558	1749.034	186.87	204.219	1099.374	627.219	881.274	1910.754	1303.728	611.309	2384.783	1612.162	1383.522	216.833	3330.634	3932.3	3150.518	1004.922	1659.981	825.387	1525.168	195.823	65.634	785.87	585.375	404.775	331.118	858.087	721.855	642.696	173.923	737.413	533.676	444.963	265.305	1226.564	467.357	117.887	69.836	258.178	72.471	215.804	61.635	145.358	249.255	565.105	30.421	165.9	317.838	116.842	607.95	191.174	629.859	141.953	142.571	959.425	449.341	440.032	1197.933	110.338	300.475	570.297	1125.745	1109.646	1785.336	518.975	542.822	1104.842	368.419	161.169	1123.805	2154.129	664.175	779.943	791.908	218.097	49.803	611.08	463.657	1165.604	2746.215	433.667	246.263	176.035	167.666	193.768	380.729	261.249	155.43	1298.99	538.058	1259.813	408.408	624.44	155.562	70.282	216.693	243.052	135.622	119.682	5.067	349.591	72.58	602.555	52.59	21.529	872.432	1025.531	138.935	1418.377	413.062	2648.205	594.114	198.132	328.75	223.31	186.988	450.558	1749.034	186.87	204.219	1099.374	627.219	881.274	1910.754	1303.728	611.309	2384.783	1612.162	1383.522	216.833	3330.634	3932.3	3150.518	1004.922	1659.981	825.387	1525.168	195.823	65.634	785.87	585.375	404.775	331.118	858.087	721.855	642.696	173.923	737.413	533.676	444.963	265.305	1226.564	467.357	117.887	69.836
GO:0015225	985.039	318.902	1290.424	1095.936	1061.243	112.153	2596.607	1092.217	1077.61	1596.284	357.189	276.453	592.31	726.577	554.156	859.252	1437.937	568.739	318.442	551.158	1564.589	792.438	3090.833	7015.67	1030.483	423.982	577.384	562.337	1649.149	640.88	997.677	4398.719	756.938	1585.926	5985.171	2352.534	1269.135	1908.12	504.437	1172.57	153.443	355.107	306.708	167.301	656.235	387.143	272.545	758.896	1761.181	340.248	701.844	189.371	912.809	957.869	91.403	163.571	944.453	2200.362	544.533	542.539	448.015	463.87	220.704	177.821	403.636	167.99	1111.404	221.647	327.79	1273.276	409.243	178.131	421.753	535.968	2179.246	892.533	986.279	1132.729	958.822	1287.81	9.895	370.461	191.62	1088.205	3526.684	332.91	126.415	97.232	1269.798	413.501	3391.407	3822.937	1268.579	6818.061	392.857	488.534	96.355	1707.477	496.749	173.748	3548.053	38.179	639.241	923.692	103.722	250.253	430.748	505.767	104.882	394.693	425.184	2878.7	1776.685	2092.983	3869.96	654.774	2086.148	985.039	318.902	1290.424	1095.936	1061.243	112.153	2596.607	1092.217	1077.61	1596.284	357.189	276.453	592.31	726.577	554.156	859.252	1437.937	568.739	318.442	551.158	1564.589	792.438	3090.833	7015.67	1030.483	423.982	577.384	562.337	1649.149	640.88	997.677	4398.719	756.938	1585.926	5985.171	2352.534	1269.135	1908.12	504.437	1172.57	153.443	355.107	306.708	167.301	656.235	387.143	272.545	758.896	1761.181	340.248
GO:0015288	316.214	1283.328	244.585	2502.962	195.833	496.129	671.73	357.021	566.155	198.501	236.424	110.08	1386.884	173.882	147.568	158.618	889.038	1110.927	2235.007	3653.994	435.097	1028.7	343.694	504.978	495.467	1754.443	816.52	407.864	1018.824	1294.967	735.43	2353.278	529.8	273.004	5604.155	1028.088	1505.634	486.239	1176.658	382.753	7055.128	42.537	1086.175	867.041	208.295	267.758	62.795	5213.563	227.122	148.277	342.356	79.904	146.364	274.702	26.24	15.339	260.123	93.177	322.622	148.994	373.831	83.788	340.908	44.227	67.816	569.095	406.892	491.295	1134.662	939.541	654.769	430.642	268.594	1177.377	1707.26	452.449	686.623	833.74	598.879	2301.29	1822.38	202.799	1729.994	496.42	519.648	278.981	619.846	146.882	1219.148	27.201	1263.563	369.696	1348.776	321.531	166.222	377.746	1863.916	130.416	487.765	285.435	668.549	3192.357	874.005	493.296	2924.201	249.578	18.527	859.981	270.432	15.853	41.077	27.835	434.838	34.779	7880.701	119.766	85.531	316.214	1283.328	244.585	2502.962	195.833	496.129	671.73	357.021	566.155	198.501	236.424	110.08	1386.884	173.882	147.568	158.618	889.038	1110.927	2235.007	3653.994	435.097	1028.7	343.694	504.978	495.467	1754.443	816.52	407.864	1018.824	1294.967	735.43	2353.278	529.8	273.004	5604.155	1028.088	1505.634	486.239	1176.658	382.753	7055.128	42.537	1086.175	867.041	208.295	267.758	62.795	5213.563	227.122	148.277
GO:0015321	3451.152	3041.044	1325.261	5586.403	2916.019	6954.407	4498.73	2315.519	1557.288	1466.688	2140.403	938.83	4798.795	1326.363	1006.513	3601.238	3554.475	2789.348	3438.297	2375.378	2617.326	6847.07	4012.326	7175.015	2223.24	4183.325	9669.934	7823.605	2430.654	3553.966	3277.965	5698.661	1425.906	1859.668	5114.037	3372.42	2161.786	5809.754	3406.539	4705.301	356.967	714.173	1795.759	1041.678	995.954	811.778	3357.468	1669.278	1773.827	739.059	1292.713	324.94	877.772	730.491	710.31	891.7	1212.681	3763.699	1305.345	1227.196	1364.324	2408.057	605.239	1958.354	865.87	1743.629	2962.398	989.157	2827.418	2337.25	616.786	1000.698	1373.892	2926.655	3875.4	5949.345	1782.504	2032.133	3356.267	1857.359	115.82	3057.514	4211.409	3172.851	6488.04	1486.924	403.21	681.418	3703.803	1457.329	4353.809	4071.98	2058.159	4840.262	1005.292	1470.282	234.092	1631.785	659.202	308.453	1534.279	566.515	2623.522	725.27	1384.83	956.883	641.249	1094.251	860.992	943.698	894.143	3698.085	2778.982	3174.296	4705.769	715.597	1434.62	3451.152	3041.044	1325.261	5586.403	2916.019	6954.407	4498.73	2315.519	1557.288	1466.688	2140.403	938.83	4798.795	1326.363	1006.513	3601.238	3554.475	2789.348	3438.297	2375.378	2617.326	6847.07	4012.326	7175.015	2223.24	4183.325	9669.934	7823.605	2430.654	3553.966	3277.965	5698.661	1425.906	1859.668	5114.037	3372.42	2161.786	5809.754	3406.539	4705.301	356.967	714.173	1795.759	1041.678	995.954	811.778	3357.468	1669.278	1773.827	739.059
GO:0015343	1904.419	3896.455	414.574	5118.757	1023.349	6655.183	2647.122	815.626	699.136	758.318	1371.851	1479.526	4341.137	460.23	533.689	1802.142	898.567	1545.041	3898.039	3345.812	1039.791	5885.238	2127.542	1602.407	994.739	11761.446	7709.179	6073.637	1908.477	4792.904	2807.703	4745.079	426.32	181.99	2092.144	1632.722	2391.325	1358.097	2434.023	2038.179	5660.48	583.841	3130.455	2230.485	730.862	717.842	2707.955	1212.476	395.674	187.894	628.754	179.817	397.293	158.694	484.107	669.349	922.37	63.179	732.963	582.697	826.111	783.252	454.074	1476.179	104.767	938.033	1156.708	2602.292	2419.602	2309.681	212.556	1521.216	824.831	3440.334	3043.232	3208.871	1743.267	2250.089	1719.629	645.208	277.382	1858.082	4138.468	879.073	936.392	1082.599	328.147	641.201	2467.212	897.341	2308.327	2449.644	553.294	212.221	468.783	850.342	279.066	639.058	164.007	165.886	363.829	702.212	3258.549	383.675	1716.83	462.743	98.936	437.917	743.28	273.629	341.129	4.995	803.797	165.139	422.347	173.927	72.814	1904.419	3896.455	414.574	5118.757	1023.349	6655.183	2647.122	815.626	699.136	758.318	1371.851	1479.526	4341.137	460.23	533.689	1802.142	898.567	1545.041	3898.039	3345.812	1039.791	5885.238	2127.542	1602.407	994.739	11761.446	7709.179	6073.637	1908.477	4792.904	2807.703	4745.079	426.32	181.99	2092.144	1632.722	2391.325	1358.097	2434.023	2038.179	5660.48	583.841	3130.455	2230.485	730.862	717.842	2707.955	1212.476	395.674	187.894
GO:0015368	0	1.076	3.232	0	1.075	5.356	1.002	16.501	0	1.078	2.155	5.04	0	1.076	3.219	0	4.294	6.432	19.337	41.937	0	0	0	0	0	1.056	0	0	1.076	1.057	0	1.078	16.129	3.211	117.07	6.451	24.729	0	23.661	4.308	206.321	1.078	0	6.453	0	0	1.078	134.171	3.23	1.071	0	0	0	0	0	0	2.147	1.075	2.152	1.067	0	4.277	4.306	0	0	0	0	3.227	0	0	24.686	0	5.347	0	1.494	5.288	0	0	3.152	75.206	40.841	0	34.312	3.214	2.154	3.208	15.062	0	0	0	22.552	3.23	10.706	5.373	0	6.452	42.227	0	12.83	4.282	12.884	70.759	3.221	9.644	57.885	0	0	26.782	0	0	0	0	4.283	0	49.152	0	3.129	0	1.076	3.232	0	1.075	5.356	1.002	16.501	0	1.078	2.155	5.04	0	1.076	3.219	0	4.294	6.432	19.337	41.937	0	0	0	0	0	1.056	0	0	1.076	1.057	0	1.078	16.129	3.211	117.07	6.451	24.729	0	23.661	4.308	206.321	1.078	0	6.453	0	0	1.078	134.171	3.23	1.071
GO:0015385	0	4.432	13.277	0	0.933	24.575	6.018	19.592	3.865	2.463	0	12.08	0	7.123	7.318	12.057	43.308	28.685	139.5	170.936	0.67	0	0	8.333	6.09	3.484	0	0	44.632	6.238	0	6.478	44.245	20.273	535.634	56.947	93.88	61.738	66.126	30.945	693.621	4.844	0.662	18.841	5.782	1.51	5.543	600.432	8.835	6.058	2.166	0	0	24.683	10.435	4.024	1.334	5.857	12.383	15.475	4.203	2.631	6.298	0	4.028	7.47	0	1.34	1.681	1.33	75.464	0	14.475	0	4.629	22.53	4.293	7.304	13.848	250.472	168.035	2.829	166.146	22.743	4.149	8.429	63.727	13.473	25.349	1.514	72.176	11.765	146.432	30.927	1.339	13.344	173.501	2.005	51.457	22.786	32.516	322.78	0	38.753	219.178	0.95	0	74.685	0	4.158	5.801	1.516	23.68	2.672	538.973	0.822	3.268	0	4.432	13.277	0	0.933	24.575	6.018	19.592	3.865	2.463	0	12.08	0	7.123	7.318	12.057	43.308	28.685	139.5	170.936	0.67	0	0	8.333	6.09	3.484	0	0	44.632	6.238	0	6.478	44.245	20.273	535.634	56.947	93.88	61.738	66.126	30.945	693.621	4.844	0.662	18.841	5.782	1.51	5.543	600.432	8.835	6.058
GO:0015412	530.605	176.651	543.124	992.461	176.984	96.904	372.88	269.622	272.42	296.854	131.074	126.199	334.262	161.159	124.075	590.403	1158.53	119.052	254.887	780.361	351.651	387.567	852.294	1404.39	315.065	290.499	343.342	223.152	462.304	248.48	463.655	435.591	367.114	249.295	1108.129	1090.523	643.051	986.53	511.986	902.889	551.129	93.674	184.786	154.899	137.126	154.581	97.522	436.417	171.18	208.376	224.905	92.326	444.752	269.508	56.104	32.064	129.892	1226.452	233.637	141.167	156.147	248.587	66.423	126.384	157.001	135.928	699.058	142.516	196.963	517.021	102.471	137.59	288.11	390.802	577.081	308.129	124.215	125.284	328.348	603.187	107.956	139.372	185.493	945.044	2667.132	288.553	174.824	60.563	262.054	60.02	690.438	669.088	144.972	1022.666	147.919	148.119	176.906	124.492	121.23	108.875	1082.468	208.857	161.462	146.383	211.694	203.005	158.446	167.523	78.313	85.754	165.366	1296.215	1024.071	43.226	2544.305	32.771	89.342	530.605	176.651	543.124	992.461	176.984	96.904	372.88	269.622	272.42	296.854	131.074	126.199	334.262	161.159	124.075	590.403	1158.53	119.052	254.887	780.361	351.651	387.567	852.294	1404.39	315.065	290.499	343.342	223.152	462.304	248.48	463.655	435.591	367.114	249.295	1108.129	1090.523	643.051	986.53	511.986	902.889	551.129	93.674	184.786	154.899	137.126	154.581	97.522	436.417	171.18	208.376
GO:0015415	925.5	1535.261	1253.725	3835.28	1264.38	360.267	2280.876	1390.116	905.801	1703.39	485.022	673.29	2525.945	1392.923	899.712	982.406	2575.715	1852.514	1711.915	2662.038	1306.644	1879.537	1831.719	3950.583	1390.056	3385.248	1117.334	703.931	2089.071	2277.324	2142.633	4050.438	1063.222	1190.422	4822.322	2006.962	1690.29	2298.142	1548.235	1503.922	1556.735	439.733	1358.02	824.792	562.591	542.679	189.14	1236.331	1266.272	351.733	764.888	244.8	698.45	620.481	101.746	65.881	659.357	2093.753	739.294	570.82	521.098	424.012	648.197	254.597	671.858	660.107	2019.906	713.684	964.462	1932.254	417.893	589.314	1368.357	2475.191	2795.182	1056.438	1374.632	1586.691	1059.563	1411.771	228.65	376.468	522.065	1819.41	3553.548	1227.64	411.031	110.536	1651.151	231.76	3101.062	1305.779	1241.334	6111.164	568.607	533.958	416.394	1486.83	600.484	267.114	1673.571	398.198	2029.11	677.735	719.723	394.694	415.904	668.552	396.805	295.586	348.798	2266.959	1608.198	1600.376	2838.615	437.524	1156.718	925.5	1535.261	1253.725	3835.28	1264.38	360.267	2280.876	1390.116	905.801	1703.39	485.022	673.29	2525.945	1392.923	899.712	982.406	2575.715	1852.514	1711.915	2662.038	1306.644	1879.537	1831.719	3950.583	1390.056	3385.248	1117.334	703.931	2089.071	2277.324	2142.633	4050.438	1063.222	1190.422	4822.322	2006.962	1690.29	2298.142	1548.235	1503.922	1556.735	439.733	1358.02	824.792	562.591	542.679	189.14	1236.331	1266.272	351.733
GO:0015416	34.182	67.477	332.726	249.785	49.084	58.15	22.145	43.622	60.075	167.081	12.606	22.643	26.895	78.062	177.289	221.663	14.203	137.045	230.355	372.182	191.156	468.232	80.166	226.853	118.193	154.818	101.706	0	173.238	36.57	240.976	250.32	93.585	22.817	325.758	134.495	196.439	11.146	59.923	44.751	397.522	21.026	1.319	81.596	39.918	73.924	15.336	188.075	23.79	9.1	40.693	1.445	120.42	22.766	2.703	7.001	63.29	5.025	68.385	38.66	1.351	33.496	6.939	1.403	27.785	0	92.476	6.644	117.058	424.651	16.181	16.824	80.794	48.373	30.866	96.522	0	5.537	96.97	164.525	56.793	44.279	112.41	112.967	623.669	76.465	72.355	2.809	64.857	11.41	17.678	19.44	98.17	210.985	6.652	34.935	77.273	31.092	23.214	6.785	93.87	121.078	32.808	8.141	37.418	141.678	32.132	55.385	114.762	16.875	7.061	47.668	525.581	6.722	2469.023	8.22	10.977	34.182	67.477	332.726	249.785	49.084	58.15	22.145	43.622	60.075	167.081	12.606	22.643	26.895	78.062	177.289	221.663	14.203	137.045	230.355	372.182	191.156	468.232	80.166	226.853	118.193	154.818	101.706	0	173.238	36.57	240.976	250.32	93.585	22.817	325.758	134.495	196.439	11.146	59.923	44.751	397.522	21.026	1.319	81.596	39.918	73.924	15.336	188.075	23.79	9.1
